Season,Team,Gtm,Opp,Spread,Total
2021,CIN,4,JAX,-7.5,46.5
2021,CIN,5,GNB,3.0,51.0
2021,CIN,6,@DET,-3.5,47.0
2021,CIN,7,@BAL,6.5,45.5
2021,CIN,8,@NYJ,-11.0,43.0
2021,CIN,9,CLE,-2.5,47.5
2021,CIN,10,@LVR,-1.0,50.5
2021,CIN,11,PIT,-3.5,44.0
2021,CIN,12,LAC,-3.0,49.5
2021,CIN,13,SFO,1.5,49.0
2021,CIN,14,@DEN,3.0,44.0
2021,CIN,15,BAL,-7.0,41.5
2021,CIN,16,KAN,4.0,51.5
2021,CIN,17,@CLE,5.5,37.0
2021,CLE,1,@KAN,5.5,54.5
2021,CLE,2,HOU,-13.5,48.0
2021,CLE,3,CHI,-7.5,44.5
2021,CLE,4,@MIN,-1.0,51.5
2021,CLE,5,@LAC,2.5,46.5
2021,CLE,6,ARI,-3.5,48.5
2021,CLE,7,DEN,-1.5,41.5
2021,CLE,8,PIT,-4.5,43.0
2021,CLE,9,@CIN,2.5,47.5
2021,CLE,10,@NWE,2.5,45.0
2021,CLE,11,DET,-12.5,42.5
2021,CLE,12,@BAL,3.5,47.0
2021,CLE,13,BAL,-3.0,42.5
2021,CLE,14,LVR,-3.0,41.0
2021,CLE,15,@GNB,7.5,46.5
2021,CLE,16,@PIT,2.0,42.0
2021,CLE,17,CIN,-5.5,37.0
2021,DAL,1,@TAM,8.5,52.0
2021,DAL,2,@LAC,3.0,55.0
2021,DAL,3,PHI,-3.5,51.5
2021,DAL,4,CAR,-4.0,51.5
2021,DAL,5,NYG,-7.0,52.5
2021,DAL,6,@NWE,-3.5,50.5
2021,DAL,7,@MIN,3.0,51.5
2021,DAL,8,DEN,-10.0,48.5
2021,DAL,9,ATL,-8.0,55.0
2021,DAL,10,@KAN,2.5,56.5
2021,DAL,11,LVR,-7.5,51.5
2021,DAL,12,@NOR,-5.0,47.5
2021,DAL,13,@WAS,-4.5,48.0
2021,DAL,14,@NYG,-11.5,43.5
2021,DAL,15,WAS,-10.0,46.5
2021,DAL,16,ARI,-6.5,52.5
2021,DAL,17,@PHI,-4.0,43.5
2021,DEN,1,@NYG,-3.0,41.5
2021,DEN,2,@JAX,-6.0,45.0
2021,DEN,3,NYJ,-10.0,41.5
2021,DEN,4,BAL,1.0,44.0
2021,DEN,5,@PIT,-1.5,39.5
2021,DEN,6,LVR,-4.0,43.5
2021,DEN,7,@CLE,1.5,41.5
2021,DEN,8,WAS,-3.5,45.0
2021,DEN,9,@DAL,10.0,48.5
2021,DEN,10,PHI,-2.0,46.0
2021,DEN,11,LAC,3.0,47.0
2021,DEN,12,@KAN,9.5,47.0
2021,DEN,13,DET,-11.0,42.0
2021,DEN,14,CIN,-3.0,44.0
2021,DEN,15,@LVR,0.0,41.0
2021,DEN,16,@LAC,7.5,45.0
2021,DEN,17,KAN,11.0,45.0
2021,DET,1,SFO,9.0,45.5
2021,DET,2,@GNB,11.5,48.0
2021,DET,3,BAL,7.5,50.5
2021,DET,4,@CHI,3.0,41.5
2021,DET,5,@MIN,10.0,49.5
2021,DET,6,CIN,3.5,47.0
2021,DET,7,@LAR,16.5,50.5
2021,DET,8,PHI,3.5,48.0
2021,DET,9,@PIT,6.0,41.0
2021,DET,10,@CLE,12.5,42.5
2021,DET,11,CHI,3.0,41.0
2021,DET,12,MIN,7.0,46.5
2021,DET,13,@DEN,11.0,42.0
2021,DET,14,ARI,13.0,48.0
2021,DET,15,@ATL,6.5,42.0
2021,DET,16,@SEA,7.0,41.5
2021,DET,17,GNB,3.0,44.5
2021,GNB,1,@NOR,-3.5,49.5
2021,GNB,2,DET,-11.5,48.0
2021,GNB,3,@SFO,3.0,50.5
2021,GNB,4,PIT,-6.0,44.5
2021,GNB,5,@CIN,-3.0,51.0
2021,GNB,6,@CHI,-6.0,44.0
2021,GNB,7,WAS,-8.0,48.0
2021,GNB,8,@ARI,6.5,50.5
2021,GNB,9,@KAN,7.5,48.0
2021,GNB,10,SEA,-3.5,49.5
2021,GNB,11,@MIN,-1.0,47.0
2021,GNB,12,LAR,2.0,46.5
2021,GNB,13,CHI,-11.5,43.0
2021,GNB,14,@BAL,-9.5,45.0
2021,GNB,15,CLE,-7.5,46.5
2021,GNB,16,MIN,-13.0,42.5
2021,GNB,17,@DET,-3.0,44.5
2021,HTX,1,JAX,3.0,45.0
2021,HTX,2,@CLE,13.5,48.0
2021,HTX,3,CAR,9.0,43.5
2021,HTX,4,@BUF,17.5,47.0
2021,HTX,5,NWE,8.0,39.0
2021,HTX,6,@IND,10.0,43.5
2021,HTX,7,@ARI,18.0,47.5
2021,HTX,8,LAR,16.0,46.5
2021,HTX,9,@MIA,5.5,46.5
2021,HTX,10,@TEN,10.0,44.5
2021,HTX,11,NYJ,-2.5,44.5
2021,HTX,12,IND,10.0,44.5
2021,HTX,13,SEA,9.0,40.5
2021,HTX,14,@JAX,6.0,40.0
2021,HTX,15,LAC,11.0,45.5
2021,HTX,16,@SFO,12.5,43.5
2021,HTX,17,TEN,10.5,42.5
2021,CLT,1,SEA,3.0,49.0
2021,CLT,2,LAR,3.5,48.0
2021,CLT,3,@TEN,5.5,47.5
2021,CLT,4,@MIA,2.5,42.5
2021,CLT,5,@BAL,7.0,46.0
2021,CLT,6,HOU,-10.0,43.5
2021,CLT,7,@SFO,4.0,42.5
2021,CLT,8,TEN,-3.0,51.0
2021,CLT,9,NYJ,-10.5,46.0
2021,CLT,10,JAX,-10.0,47.5
2021,CLT,11,@BUF,7.0,49.5
2021,CLT,12,TAM,3.0,53.5
2021,CLT,13,@HOU,-10.0,44.5
2021,CLT,14,NWE,-2.5,45.5
2021,CLT,15,@ARI,2.0,49.0
2021,CLT,16,LVR,-8.0,45.0
2021,CLT,17,@JAX,-15.0,43.5
2021,JAX,1,@HOU,-3.0,45.0
2021,JAX,2,DEN,6.0,45.0
2021,JAX,3,ARI,7.5,51.5
2021,JAX,4,@CIN,7.5,46.5
2021,JAX,5,TEN,4.5,48.5
2021,JAX,6,MIA,3.0,47.0
2021,JAX,7,@SEA,3.5,44.5
2021,JAX,8,BUF,14.5,48.5
2021,JAX,9,@IND,10.0,47.5
2021,JAX,10,SFO,6.5,45.0
2021,JAX,11,ATL,2.0,45.5
2021,JAX,12,@LAR,13.0,48.0
2021,JAX,13,@TEN,8.5,43.5
2021,JAX,14,HOU,-6.0,40.0
2021,JAX,15,@NYJ,1.5,41.0
2021,JAX,16,@NWE,16.5,41.5
2021,JAX,17,IND,15.0,43.5
2021,KAN,1,CLE,-5.5,54.5
2021,KAN,2,@BAL,-4.0,54.5
2021,KAN,3,LAC,-7.0,54.5
2021,KAN,4,@PHI,-7.0,54.5
2021,KAN,5,BUF,-2.5,56.5
2021,KAN,6,@WAS,-7.0,54.0
2021,KAN,7,@TEN,-4.0,57.5
2021,KAN,8,NYG,-10.0,52.0
2021,KAN,9,GNB,-7.5,48.0
2021,KAN,10,@LVR,-2.5,52.0
2021,KAN,11,DAL,-2.5,56.5
2021,KAN,12,DEN,-9.5,47.0
2021,KAN,13,LVR,-10.0,48.0
2021,KAN,14,@LAC,-3.0,52.5
2021,KAN,15,PIT,-12.5,46.5
2021,KAN,16,@CIN,-4.0,51.5
2021,KAN,17,@DEN,-11.0,45.0
2021,SDG,1,@WAS,1.5,45.0
2021,SDG,2,DAL,-3.0,55.0
2021,SDG,3,@KAN,7.0,54.5
2021,SDG,4,LVR,-3.0,52.0
2021,SDG,5,CLE,-2.5,46.5
2021,SDG,6,@BAL,2.5,51.5
2021,SDG,7,NWE,-4.5,49.5
2021,SDG,8,@PHI,-1.5,49.0
2021,SDG,9,MIN,-3.0,53.5
2021,SDG,10,PIT,-5.5,47.5
2021,SDG,11,@DEN,-3.0,47.0
2021,SDG,12,@CIN,3.0,49.5
2021,SDG,13,NYG,-9.0,43.0
2021,SDG,14,KAN,3.0,52.5
2021,SDG,15,@HOU,-11.0,45.5
2021,SDG,16,DEN,-7.5,45.0
2021,SDG,17,@LVR,-3.0,49.0
2021,RAM,1,CHI,-8.0,46.5
2021,RAM,2,@IND,-3.5,48.0
2021,RAM,3,TAM,1.5,55.5
2021,RAM,4,ARI,-4.0,49.5
2021,RAM,5,@SEA,-2.5,54.5
2021,RAM,6,@NYG,-9.0,48.5
2021,RAM,7,DET,-16.5,50.5
2021,RAM,8,@HOU,-16.0,46.5
2021,RAM,9,TEN,-7.5,52.5
2021,RAM,10,@SFO,-4.0,49.5
2021,RAM,11,@GNB,-2.0,46.5
2021,RAM,12,JAX,-13.0,48.0
2021,RAM,13,@ARI,2.5,51.5
2021,RAM,14,SEA,-7.0,46.0
2021,RAM,15,@MIN,-3.5,49.0
2021,RAM,16,@BAL,-6.0,46.5
2021,RAM,17,SFO,-3.5,44.5
2021,RAI,1,BAL,4.0,50.5
2021,RAI,2,@PIT,6.0,47.0
2021,RAI,3,MIA,-4.0,44.0
2021,RAI,4,@LAC,3.0,52.0
2021,RAI,5,CHI,-5.5,45.5
2021,RAI,6,@DEN,4.0,43.5
2021,RAI,7,PHI,-3.0,48.5
2021,RAI,8,@NYG,-3.0,46.5
2021,RAI,9,KAN,2.5,52.0
2021,RAI,10,CIN,1.0,50.5
2021,RAI,11,@DAL,7.5,51.5
2021,RAI,12,WAS,-1.5,48.0
2021,RAI,13,@KAN,10.0,48.0
2021,RAI,14,@CLE,3.0,41.0
2021,RAI,15,DEN,0.0,41.0
2021,RAI,16,@IND,8.0,45.0
2021,RAI,17,LAC,3.0,49.0
2021,MIA,1,@NWE,3.0,43.5
2021,MIA,2,BUF,3.5,47.5
2021,MIA,3,@LVR,4.0,44.0
2021,MIA,4,IND,-2.5,42.5
2021,MIA,5,@TAM,10.0,48.0
2021,MIA,6,@JAX,-3.0,47.0
2021,MIA,7,ATL,2.0,47.5
2021,MIA,8,@BUF,14.0,49.0
2021,MIA,9,HOU,-5.5,46.5
2021,MIA,10,BAL,7.5,46.5
2021,MIA,11,@NYJ,-3.5,44.5
2021,MIA,12,CAR,2.5,42.0
2021,MIA,13,NYG,-6.5,39.5
2021,MIA,14,NYJ,-10.0,42.0
2021,MIA,15,@NOR,-2.5,37.5
2021,MIA,16,@TEN,3.0,40.0
2021,MIA,17,NWE,6.0,40.0
2021,MIN,1,@CIN,-3.0,47.5
2021,MIN,2,@ARI,3.5,50.5
2021,MIN,3,SEA,2.0,55.0
2021,MIN,4,CLE,1.0,51.5
2021,MIN,5,DET,-10.0,49.5
2021,MIN,6,@CAR,-2.5,45.5
2021,MIN,7,DAL,-3.0,51.5
2021,MIN,8,@BAL,6.0,50.5
2021,MIN,9,@LAC,3.0,53.5
2021,MIN,10,GNB,1.0,47.0
2021,MIN,11,@SFO,3.5,49.0
2021,MIN,12,@DET,-7.0,46.5
2021,MIN,13,PIT,-3.0,44.0
2021,MIN,14,@CHI,-6.5,44.5
2021,MIN,15,LAR,3.5,49.0
2021,MIN,16,@GNB,13.0,42.5
2021,MIN,17,CHI,-4.0,44.5
2021,NWE,1,MIA,-3.0,43.5
2021,NWE,2,@NYJ,-6.0,43.0
2021,NWE,3,NOR,-3.0,42.5
2021,NWE,4,TAM,7.0,49.5
2021,NWE,5,@HOU,-8.0,39.0
2021,NWE,6,DAL,3.5,50.5
2021,NWE,7,NYJ,-7.0,42.5
2021,NWE,8,@LAC,4.5,49.5
2021,NWE,9,@CAR,-3.5,41.0
2021,NWE,10,CLE,-2.5,45.0
2021,NWE,11,@ATL,-7.0,47.0
2021,NWE,12,TEN,-7.0,43.5
2021,NWE,13,@BUF,4.0,44.0
2021,NWE,14,@IND,2.5,45.5
2021,NWE,15,BUF,-1.5,43.5
2021,NWE,16,JAX,-16.5,41.5
2021,NWE,17,@MIA,-6.0,40.0
2021,NOR,1,GNB,3.5,49.5
2021,NOR,2,@CAR,-3.0,44.5
2021,NOR,3,@NWE,3.0,42.5
2021,NOR,4,NYG,-7.0,41.5
2021,NOR,5,@WAS,-2.5,43.5
2021,NOR,6,@SEA,-4.5,42.5
2021,NOR,7,TAM,4.5,49.0
2021,NOR,8,ATL,-6.0,41.5
2021,NOR,9,@TEN,3.0,44.0
2021,NOR,10,@PHI,2.5,42.5
2021,NOR,11,BUF,6.5,45.0
2021,NOR,12,DAL,5.0,47.5
2021,NOR,13,@NYJ,-5.5,43.0
2021,NOR,14,@TAM,11.5,45.5
2021,NOR,15,MIA,2.5,37.5
2021,NOR,16,CAR,-6.5,37.5
2021,NOR,17,@ATL,-3.5,40.0
2021,NYG,1,DEN,3.0,41.5
2021,NYG,2,@WAS,3.5,40.5
2021,NYG,3,ATL,-3.0,47.5
2021,NYG,4,@NOR,7.0,41.5
2021,NYG,5,@DAL,7.0,52.5
2021,NYG,6,LAR,9.0,48.5
2021,NYG,7,CAR,3.0,42.5
2021,NYG,8,@KAN,10.0,52.0
2021,NYG,9,LVR,3.0,46.5
2021,NYG,10,@TAM,11.0,50.0
2021,NYG,11,PHI,3.5,45.5
2021,NYG,12,@MIA,6.5,39.5
2021,NYG,13,@LAC,9.0,43.0
2021,NYG,14,DAL,11.5,43.5
2021,NYG,15,@PHI,10.0,40.5
2021,NYG,16,@CHI,6.5,36.5
2021,NYG,17,WAS,7.0,37.5
2021,NYJ,1,@CAR,4.0,45.0
2021,NYJ,2,NWE,6.0,43.0
2021,NYJ,3,@DEN,10.0,41.5
2021,NYJ,4,TEN,6.0,44.0
2021,NYJ,5,@ATL,2.5,45.0
2021,NYJ,6,@NWE,7.0,42.5
2021,NYJ,7,CIN,11.0,43.0
2021,NYJ,8,@IND,10.5,46.0
2021,NYJ,9,BUF,13.0,47.5
2021,NYJ,10,MIA,3.5,44.5
2021,NYJ,11,@HOU,2.5,44.5
2021,NYJ,12,PHI,5.0,43.5
2021,NYJ,13,NOR,5.5,43.0
2021,NYJ,14,@MIA,10.0,42.0
2021,NYJ,15,JAX,-1.5,41.0
2021,NYJ,16,TAM,13.5,45.5
2021,NYJ,17,@BUF,16.5,40.5
2021,PHI,1,@ATL,3.5,49.0
2021,PHI,2,SFO,3.0,49.0
2021,PHI,3,@DAL,3.5,51.5
2021,PHI,4,KAN,7.0,54.5
2021,PHI,5,@CAR,3.0,46.0
2021,PHI,6,TAM,7.0,52.5
2021,PHI,7,@LVR,3.0,48.5
2021,PHI,8,@DET,-3.5,48.0
2021,PHI,9,LAC,1.5,49.0
2021,PHI,10,@DEN,2.0,46.0
2021,PHI,11,NOR,-2.5,42.5
2021,PHI,12,@NYG,-3.5,45.5
2021,PHI,13,@NYJ,-5.0,43.5
2021,PHI,14,WAS,-6.5,42.0
2021,PHI,15,NYG,-10.0,40.5
2021,PHI,16,@WAS,-4.5,44.5
2021,PHI,17,DAL,4.0,43.5
2021,PIT,1,@BUF,6.5,48.5
2021,PIT,2,LVR,-6.0,47.0
2021,PIT,3,CIN,-3.0,43.0
2021,PIT,4,@GNB,6.0,44.5
2021,PIT,5,DEN,1.5,39.5
2021,PIT,6,SEA,-5.0,43.0
2021,PIT,7,@CLE,4.5,43.0
2021,PIT,8,CHI,-6.5,38.5
2021,PIT,9,DET,-6.0,41.0
2021,PIT,10,@LAC,5.5,47.5
2021,PIT,11,@CIN,3.5,44.0
2021,PIT,12,BAL,4.5,44.0
2021,PIT,13,@MIN,3.0,44.0
2021,PIT,14,TEN,-1.0,44.0
2021,PIT,15,@KAN,12.5,46.5
2021,PIT,16,CLE,-2.0,42.0
2021,PIT,17,@BAL,3.5,41.0
2021,SFO,1,@DET,-9.0,45.5
2021,SFO,2,@PHI,-3.0,49.0
2021,SFO,3,GNB,-3.0,50.5
2021,SFO,4,SEA,-2.5,52.0
2021,SFO,5,@ARI,5.0,48.5
2021,SFO,6,IND,-4.0,42.5
2021,SFO,7,@CHI,-4.0,39.5
2021,SFO,8,ARI,-3.5,45.0
2021,SFO,9,LAR,4.0,49.5
2021,SFO,10,@JAX,-6.5,45.0
2021,SFO,11,MIN,-3.5,49.0
2021,SFO,12,@SEA,-3.5,45.5
2021,SFO,13,@CIN,-1.5,49.0
2021,SFO,14,ATL,-8.5,48.0
2021,SFO,15,@TEN,-3.5,44.0
2021,SFO,16,HOU,-12.5,43.5
2021,SFO,17,@LAR,3.5,44.5
2021,SEA,1,@IND,-3.0,49.0
2021,SEA,2,TEN,-6.5,54.0
2021,SEA,3,@MIN,-2.0,55.0
2021,SEA,4,@SFO,2.5,52.0
2021,SEA,5,LAR,2.5,54.5
2021,SEA,6,@PIT,5.0,43.0
2021,SEA,7,NOR,4.5,42.5
2021,SEA,8,JAX,-3.5,44.5
2021,SEA,9,@GNB,3.5,49.5
2021,SEA,10,ARI,-2.5,47.0
2021,SEA,11,@WAS,0.0,47.0
2021,SEA,12,SFO,3.5,45.5
2021,SEA,13,@HOU,-9.0,40.5
2021,SEA,14,@LAR,7.0,46.0
2021,SEA,15,CHI,-6.5,41.5
2021,SEA,16,DET,-7.0,41.5
2021,SEA,17,@ARI,5.5,48.0
2021,TAM,1,DAL,-8.5,52.0
2021,TAM,2,ATL,-12.5,51.5
2021,TAM,3,@LAR,-1.5,55.5
2021,TAM,4,@NWE,-7.0,49.5
2021,TAM,5,MIA,-10.0,48.0
2021,TAM,6,@PHI,-7.0,52.5
2021,TAM,7,CHI,-11.5,47.0
2021,TAM,8,@NOR,-4.5,49.0
2021,TAM,9,@WAS,-9.5,51.0
2021,TAM,10,NYG,-11.0,50.0
2021,TAM,11,@IND,-3.0,53.5
2021,TAM,12,@ATL,-10.5,50.5
2021,TAM,13,BUF,-3.5,54.5
2021,TAM,14,NOR,-11.5,45.5
2021,TAM,15,@CAR,-9.5,43.0
2021,TAM,16,@NYJ,-13.5,45.5
2021,TAM,17,CAR,-9.0,41.5
2021,OTI,1,ARI,-3.0,53.5
2021,OTI,2,@SEA,6.5,54.0
2021,OTI,3,IND,-5.5,47.5
2021,OTI,4,@NYJ,-6.0,44.0
2021,OTI,5,@JAX,-4.5,48.5
2021,OTI,6,BUF,6.0,53.5
2021,OTI,7,KAN,4.0,57.5
2021,OTI,8,@IND,3.0,51.0
2021,OTI,9,@LAR,7.5,52.5
2021,OTI,10,NOR,-3.0,44.0
2021,OTI,11,HOU,-10.0,44.5
2021,OTI,12,@NWE,7.0,43.5
2021,OTI,13,JAX,-8.5,43.5
2021,OTI,14,@PIT,1.0,44.0
2021,OTI,15,SFO,3.5,44.0
2021,OTI,16,MIA,-3.0,40.0
2021,OTI,17,@HOU,-10.5,42.5
2021,WAS,1,LAC,-1.5,45.0
2021,WAS,2,NYG,-3.5,40.5
2021,WAS,3,@BUF,7.0,45.5
2021,WAS,4,@ATL,-2.0,48.0
2021,WAS,5,NOR,2.5,43.5
2021,WAS,6,KAN,7.0,54.0
2021,WAS,7,@GNB,8.0,48.0
2021,WAS,8,@DEN,3.5,45.0
2021,WAS,9,TAM,9.5,51.0
2021,WAS,10,@CAR,3.5,43.0
2021,WAS,11,SEA,0.0,47.0
2021,WAS,12,@LVR,1.5,48.0
2021,WAS,13,DAL,4.5,48.0
2021,WAS,14,@PHI,6.5,42.0
2021,WAS,15,@DAL,10.0,46.5
2021,WAS,16,PHI,4.5,44.5
2021,WAS,17,@NYG,-7.0,37.5
2022,CRD,1,KAN,6.5,54.0
2022,CRD,2,@LVR,5.5,51.5
2022,CRD,3,LAR,3.5,48.5
2022,CRD,4,@CAR,1.0,43.5
2022,CRD,5,PHI,5.0,49.0
2022,CRD,6,@SEA,-2.5,50.5
2022,CRD,7,NOR,-2.5,44.0
2022,CRD,8,@MIN,3.5,48.5
2022,CRD,9,SEA,-2.0,49.0
2022,CRD,10,@LAR,2.5,39.5
2022,CRD,11,SFO,8.0,43.0
2022,CRD,12,LAC,2.5,48.5
2022,CRD,13,NWE,1.5,43.5
2022,CRD,14,@DEN,1.5,36.5
2022,CRD,15,TAM,7.5,40.5
2022,CRD,16,@ATL,6.0,41.0
2022,CRD,17,@SFO,14.0,39.5
2022,ATL,1,NOR,5.5,43.5
2022,ATL,2,@LAR,10.0,46.5
2022,ATL,3,@SEA,1.0,42.0
2022,ATL,4,CLE,1.0,47.5
2022,ATL,5,@TAM,10.0,46.5
2022,ATL,6,SFO,4.5,45.0
2022,ATL,7,@CIN,6.5,47.0
2022,ATL,8,CAR,-4.0,41.0
2022,ATL,9,LAC,3.0,49.5
2022,ATL,10,@CAR,-2.5,41.5
2022,ATL,11,CHI,-2.5,49.0
2022,ATL,12,@WAS,4.0,40.5
2022,ATL,13,PIT,-1.0,43.0
2022,ATL,14,@NOR,4.0,43.5
2022,ATL,15,@BAL,6.5,34.5
2022,ATL,16,ARI,-6.0,41.0
2022,ATL,17,TAM,-4.0,40.5
2022,RAV,1,@NYJ,-6.5,44.0
2022,RAV,2,MIA,-3.5,44.5
2022,RAV,3,@NWE,-2.5,44.0
2022,RAV,4,BUF,3.0,51.0
2022,RAV,5,CIN,-3.5,47.5
2022,RAV,6,@NYG,-5.5,45.5
2022,RAV,7,CLE,-6.5,45.5
2022,RAV,8,@TAM,1.5,45.5
2022,RAV,9,@NOR,-1.5,46.5
2022,RAV,10,CAR,-13.0,41.5
2022,RAV,11,@JAX,-3.5,43.0
2022,RAV,12,DEN,-9.5,39.5
2022,RAV,13,@PIT,1.5,36.5
2022,RAV,14,@CLE,3.0,38.0
2022,RAV,15,ATL,-6.5,34.5
2022,RAV,16,PIT,-2.5,35.0
2022,RAV,17,@CIN,9.0,39.5
2022,BUF,1,@LAR,-2.5,52.0
2022,BUF,2,TEN,-10.0,47.5
2022,BUF,3,@MIA,-4.5,53.0
2022,BUF,4,@BAL,-3.0,51.0
2022,BUF,5,PIT,-14.0,45.5
2022,BUF,6,@KAN,-2.5,54.0
2022,BUF,7,GNB,-10.5,47.0
2022,BUF,8,@NYJ,-11.0,46.0
2022,BUF,9,MIN,-6.5,44.5
2022,BUF,10,CLE,-7.5,50.0
2022,BUF,11,@DET,-9.5,54.5
2022,BUF,12,@NWE,-3.5,43.5
2022,BUF,13,NYJ,-10.0,43.0
2022,BUF,14,MIA,-7.0,43.5
2022,BUF,15,@CHI,-8.0,40.0
2022,BUF,16,NWE,-7.5,43.5
2022,CAR,1,CLE,-1.5,42.0
2022,CAR,2,@NYG,2.0,43.5
2022,CAR,3,NOR,2.5,41.0
2022,CAR,4,ARI,-1.0,43.5
2022,CAR,5,SFO,6.5,39.5
2022,CAR,6,@LAR,10.0,41.5
2022,CAR,7,TAM,13.0,39.5
2022,CAR,8,@ATL,4.0,41.0
2022,CAR,9,@CIN,7.0,42.5
2022,CAR,10,ATL,2.5,41.5
2022,CAR,11,@BAL,13.0,41.5
2022,CAR,12,DEN,1.0,36.0
2022,CAR,13,@SEA,4.0,44.5
2022,CAR,14,PIT,-2.5,37.5
2022,CAR,15,DET,2.5,43.5
2022,CAR,16,@TAM,3.5,40.5
2022,CAR,17,@NOR,3.5,41.5
2022,CHI,1,SFO,6.0,38.0
2022,CHI,2,@GNB,10.0,41.5
2022,CHI,3,HOU,-3.0,39.0
2022,CHI,4,@NYG,3.0,39.0
2022,CHI,5,@MIN,7.5,44.0
2022,CHI,6,WAS,1.0,38.0
2022,CHI,7,@NWE,8.5,40.5
2022,CHI,8,@DAL,10.0,42.5
2022,CHI,9,MIA,4.0,45.5
2022,CHI,10,DET,-2.5,48.5
2022,CHI,11,@ATL,2.5,49.0
2022,CHI,12,@NYJ,7.0,38.5
2022,CHI,13,GNB,4.5,45.0
2022,CHI,14,PHI,8.5,48.5
2022,CHI,15,BUF,8.0,40.0
2022,CHI,16,@DET,6.0,52.5
2022,CHI,17,MIN,7.0,42.5
2022,CIN,1,PIT,-7.0,44.0
2022,CIN,2,@DAL,-7.0,42.0
2022,CIN,3,@NYJ,-6.0,45.0
2022,CIN,4,MIA,-3.5,47.5
2022,CIN,5,@BAL,3.5,47.5
2022,CIN,6,@NOR,-3.0,43.0
2022,CIN,7,ATL,-6.5,47.0
2022,CIN,8,@CLE,-3.0,45.0
2022,CIN,9,CAR,-7.0,42.5
2022,CIN,10,@PIT,-3.5,40.0
2022,CIN,11,@TEN,-1.5,43.0
2022,CIN,12,KAN,2.5,53.0
2022,CIN,13,CLE,-5.5,46.5
2022,CIN,14,@TAM,-3.5,45.0
2022,CIN,15,@NWE,-3.0,41.5
2022,CIN,16,BAL,-9.0,39.5
2022,CLE,1,@CAR,1.5,42.0
2022,CLE,2,NYJ,-6.5,39.5
2022,CLE,3,PIT,-4.5,38.5
2022,CLE,4,@ATL,-1.0,47.5
2022,CLE,5,LAC,1.0,47.0
2022,CLE,6,NWE,-2.5,43.0
2022,CLE,7,@BAL,6.5,45.5
2022,CLE,8,CIN,3.0,45.0
2022,CLE,9,@MIA,3.5,49.5
2022,CLE,10,@BUF,7.5,50.0
2022,CLE,11,TAM,3.0,42.0
2022,CLE,12,@HOU,-8.0,46.5
2022,CLE,13,@CIN,5.5,46.5
2022,CLE,14,BAL,-3.0,38.0
2022,CLE,15,NOR,-3.0,32.0
2022,CLE,16,@WAS,2.0,40.5
2022,CLE,17,@PIT,2.5,40.0
2022,DAL,1,TAM,2.0,50.0
2022,DAL,2,CIN,7.0,42.0
2022,DAL,3,@NYG,1.0,39.0
2022,DAL,4,WAS,-3.0,41.5
2022,DAL,5,@LAR,5.5,42.0
2022,DAL,6,@PHI,6.5,42.0
2022,DAL,7,DET,-6.5,49.0
2022,DAL,8,CHI,-10.0,42.5
2022,DAL,9,@GNB,-4.0,44.5
2022,DAL,10,@MIN,-1.5,48.5
2022,DAL,11,NYG,-10.0,45.5
2022,DAL,12,IND,-10.5,44.5
2022,DAL,13,HOU,-17.0,44.0
2022,DAL,14,@JAX,-4.0,48.0
2022,DAL,15,PHI,-4.5,47.0
2022,DAL,16,@TEN,-12.5,39.5
2022,DAL,17,@WAS,-7.0,40.0
2022,DEN,1,@SEA,-6.5,44.5
2022,DEN,2,HOU,-10.0,45.5
2022,DEN,3,SFO,1.5,44.5
2022,DEN,4,@LVR,2.5,45.5
2022,DEN,5,IND,-3.0,42.0
2022,DEN,6,@LAC,4.5,45.5
2022,DEN,7,NYJ,1.5,37.0
2022,DEN,8,@JAX,2.0,40.5
2022,DEN,9,@TEN,2.5,39.0
2022,DEN,10,LVR,-2.5,41.0
2022,DEN,11,@CAR,-1.0,36.0
2022,DEN,12,@BAL,9.5,39.5
2022,DEN,13,KAN,8.5,44.0
2022,DEN,14,ARI,-1.5,36.5
2022,DEN,15,@LAR,-3.0,36.5
2022,DEN,16,@KAN,12.5,45.0
2022,DEN,17,LAC,-3.0,39.5
2022,DET,1,PHI,6.0,48.5
2022,DET,2,WAS,-1.5,48.5
2022,DET,3,@MIN,6.0,52.5
2022,DET,4,SEA,-3.5,48.0
2022,DET,5,@NWE,3.0,45.5
2022,DET,6,@DAL,6.5,49.0
2022,DET,7,MIA,3.5,51.5
2022,DET,8,GNB,3.5,49.5
2022,DET,9,@CHI,2.5,48.5
2022,DET,10,@NYG,3.0,44.5
2022,DET,11,BUF,9.5,54.5
2022,DET,12,JAX,-1.0,51.0
2022,DET,13,MIN,-2.0,51.5
2022,DET,14,@NYJ,1.0,43.5
2022,DET,15,@CAR,-2.5,43.5
2022,DET,16,CHI,-6.0,52.5
2022,DET,17,@GNB,5.0,49.0
2022,GNB,1,@MIN,2.5,46.0
2022,GNB,2,CHI,-10.0,41.5
2022,GNB,3,@TAM,1.0,42.0
2022,GNB,4,NWE,-9.5,40.0
2022,GNB,5,NYG,-8.0,41.5
2022,GNB,6,NYJ,-7.5,45.0
2022,GNB,7,@WAS,-4.5,41.5
2022,GNB,8,@BUF,10.5,47.0
2022,GNB,9,@DET,-3.5,49.5
2022,GNB,10,DAL,4.0,44.5
2022,GNB,11,TEN,-3.0,41.0
2022,GNB,12,@PHI,6.5,46.0
2022,GNB,13,@CHI,-4.5,45.0
